Gate_records in the linked list:
GateName: DATA_0_31 , GateType: 0, Level: 0, Output: false, Number: 0, Fanout: DATA_0_31, Fanin: None 
GateName: II26429 , GateType: 5, Level: 7, Output: false, Number: 9605, Fanout: II26429, Fanin: II26428 WX8493 
GateName: II26460 , GateType: 5, Level: 7, Output: false, Number: 9606, Fanout: II26460, Fanin: II26459 WX8495 
GateName: II26491 , GateType: 5, Level: 7, Output: false, Number: 9607, Fanout: II26491, Fanin: II26490 WX8497 
GateName: II26522 , GateType: 5, Level: 7, Output: false, Number: 9608, Fanout: II26522, Fanin: II26521 WX8499 
GateName: II26553 , GateType: 5, Level: 7, Output: false, Number: 9609, Fanout: II26553, Fanin: II26552 WX8501 
GateName: II26584 , GateType: 5, Level: 7, Output: false, Number: 9610, Fanout: II26584, Fanin: II26583 WX8503 
GateName: II26615 , GateType: 5, Level: 7, Output: false, Number: 9611, Fanout: II26615, Fanin: II26614 WX8505 
GateName: II26646 , GateType: 5, Level: 7, Output: false, Number: 9612, Fanout: II26646, Fanin: II26645 WX8507 
GateName: II26677 , GateType: 5, Level: 7, Output: false, Number: 9613, Fanout: II26677, Fanin: II26676 WX8509 
GateName: II26708 , GateType: 5, Level: 7, Output: false, Number: 9614, Fanout: II26708, Fanin: II26707 WX8511 
GateName: II26739 , GateType: 5, Level: 7, Output: false, Number: 9615, Fanout: II26739, Fanin: II26738 WX8513 
GateName: II26770 , GateType: 5, Level: 7, Output: false, Number: 9616, Fanout: II26770, Fanin: II26769 WX8515 
GateName: II26801 , GateType: 5, Level: 7, Output: false, Number: 9617, Fanout: II26801, Fanin: II26800 WX8517 
GateName: II26832 , GateType: 5, Level: 7, Output: false, Number: 9618, Fanout: II26832, Fanin: II26831 WX8519 
GateName: II26863 , GateType: 5, Level: 7, Output: false, Number: 9619, Fanout: II26863, Fanin: II26862 WX8521 
GateName: II26894 , GateType: 5, Level: 7, Output: false, Number: 9620, Fanout: II26894, Fanin: II26893 WX8523 
GateName: II26925 , GateType: 5, Level: 7, Output: false, Number: 9621, Fanout: II26925, Fanin: II26924 WX8525 
GateName: II26956 , GateType: 5, Level: 7, Output: false, Number: 9622, Fanout: II26956, Fanin: II26955 WX8527 
GateName: II26987 , GateType: 5, Level: 7, Output: false, Number: 9623, Fanout: II26987, Fanin: II26986 WX8529 
GateName: II30032 , GateType: 5, Level: 7, Output: false, Number: 9624, Fanout: II30032, Fanin: II30030 II30022 
GateName: II30063 , GateType: 5, Level: 7, Output: false, Number: 9625, Fanout: II30063, Fanin: II30061 II30053 
GateName: II30094 , GateType: 5, Level: 7, Output: false, Number: 9626, Fanout: II30094, Fanin: II30092 II30084 
GateName: II30125 , GateType: 5, Level: 7, Output: false, Number: 9627, Fanout: II30125, Fanin: II30123 II30115 
GateName: II30156 , GateType: 5, Level: 7, Output: false, Number: 9628, Fanout: II30156, Fanin: II30154 II30146 
GateName: II30187 , GateType: 5, Level: 7, Output: false, Number: 9629, Fanout: II30187, Fanin: II30185 II30177 
GateName: II30218 , GateType: 5, Level: 7, Output: false, Number: 9630, Fanout: II30218, Fanin: II30216 II30208 
GateName: II30249 , GateType: 5, Level: 7, Output: false, Number: 9631, Fanout: II30249, Fanin: II30247 II30239 
GateName: II30280 , GateType: 5, Level: 7, Output: false, Number: 9632, Fanout: II30280, Fanin: II30278 II30270 
GateName: II30311 , GateType: 5, Level: 7, Output: false, Number: 9633, Fanout: II30311, Fanin: II30309 II30301 
GateName: II30342 , GateType: 5, Level: 7, Output: false, Number: 9634, Fanout: II30342, Fanin: II30340 II30332 
GateName: II30373 , GateType: 5, Level: 7, Output: false, Number: 9635, Fanout: II30373, Fanin: II30371 II30363 
GateName: II30404 , GateType: 5, Level: 7, Output: false, Number: 9636, Fanout: II30404, Fanin: II30402 II30394 
GateName: II30435 , GateType: 5, Level: 7, Output: false, Number: 9637, Fanout: II30435, Fanin: II30433 II30425 
GateName: II30466 , GateType: 5, Level: 7, Output: false, Number: 9638, Fanout: II30466, Fanin: II30464 II30456 
GateName: II30497 , GateType: 5, Level: 7, Output: false, Number: 9639, Fanout: II30497, Fanin: II30495 II30487 
GateName: II30528 , GateType: 5, Level: 7, Output: false, Number: 9640, Fanout: II30528, Fanin: II30526 II30518 
GateName: II30559 , GateType: 5, Level: 7, Output: false, Number: 9641, Fanout: II30559, Fanin: II30557 II30549 
GateName: II30590 , GateType: 5, Level: 7, Output: false, Number: 9642, Fanout: II30590, Fanin: II30588 II30580 
GateName: II30621 , GateType: 5, Level: 7, Output: false, Number: 9643, Fanout: II30621, Fanin: II30619 II30611 
GateName: II30652 , GateType: 5, Level: 7, Output: false, Number: 9644, Fanout: II30652, Fanin: II30650 II30642 
GateName: II30683 , GateType: 5, Level: 7, Output: false, Number: 9645, Fanout: II30683, Fanin: II30681 II30673 
GateName: II30714 , GateType: 5, Level: 7, Output: false, Number: 9646, Fanout: II30714, Fanin: II30712 II30704 
GateName: II30745 , GateType: 5, Level: 7, Output: false, Number: 9647, Fanout: II30745, Fanin: II30743 II30735 
GateName: II30776 , GateType: 5, Level: 7, Output: false, Number: 9648, Fanout: II30776, Fanin: II30774 II30766 
GateName: II30807 , GateType: 5, Level: 7, Output: false, Number: 9649, Fanout: II30807, Fanin: II30805 II30797 
GateName: II30838 , GateType: 5, Level: 7, Output: false, Number: 9650, Fanout: II30838, Fanin: II30836 II30828 
GateName: II30869 , GateType: 5, Level: 7, Output: false, Number: 9651, Fanout: II30869, Fanin: II30867 II30859 
GateName: II30900 , GateType: 5, Level: 7, Output: false, Number: 9652, Fanout: II30900, Fanin: II30898 II30890 
GateName: II30931 , GateType: 5, Level: 7, Output: false, Number: 9653, Fanout: II30931, Fanin: II30929 II30921 
GateName: II30962 , GateType: 5, Level: 7, Output: false, Number: 9654, Fanout: II30962, Fanin: II30960 II30952 
GateName: II30993 , GateType: 5, Level: 7, Output: false, Number: 9655, Fanout: II30993, Fanin: II30991 II30983 
GateName: II30031 , GateType: 5, Level: 7, Output: false, Number: 9656, Fanout: II30031, Fanin: II30030 WX9760 
GateName: II30062 , GateType: 5, Level: 7, Output: false, Number: 9657, Fanout: II30062, Fanin: II30061 WX9762 
GateName: II30093 , GateType: 5, Level: 7, Output: false, Number: 9658, Fanout: II30093, Fanin: II30092 WX9764 
GateName: II30124 , GateType: 5, Level: 7, Output: false, Number: 9659, Fanout: II30124, Fanin: II30123 WX9766 
GateName: II30155 , GateType: 5, Level: 7, Output: false, Number: 9660, Fanout: II30155, Fanin: II30154 WX9768 
GateName: II30186 , GateType: 5, Level: 7, Output: false, Number: 9661, Fanout: II30186, Fanin: II30185 WX9770 
GateName: II30217 , GateType: 5, Level: 7, Output: false, Number: 9662, Fanout: II30217, Fanin: II30216 WX9772 
GateName: II30248 , GateType: 5, Level: 7, Output: false, Number: 9663, Fanout: II30248, Fanin: II30247 WX9774 
GateName: II30279 , GateType: 5, Level: 7, Output: false, Number: 9664, Fanout: II30279, Fanin: II30278 WX9776 
GateName: II30310 , GateType: 5, Level: 7, Output: false, Number: 9665, Fanout: II30310, Fanin: II30309 WX9778 
GateName: II30341 , GateType: 5, Level: 7, Output: false, Number: 9666, Fanout: II30341, Fanin: II30340 WX9780 
GateName: II30372 , GateType: 5, Level: 7, Output: false, Number: 9667, Fanout: II30372, Fanin: II30371 WX9782 
GateName: II30403 , GateType: 5, Level: 7, Output: false, Number: 9668, Fanout: II30403, Fanin: II30402 WX9784 
GateName: II30434 , GateType: 5, Level: 7, Output: false, Number: 9669, Fanout: II30434, Fanin: II30433 WX9786 
GateName: II30465 , GateType: 5, Level: 7, Output: false, Number: 9670, Fanout: II30465, Fanin: II30464 WX9788 
GateName: II30496 , GateType: 5, Level: 7, Output: false, Number: 9671, Fanout: II30496, Fanin: II30495 WX9790 
GateName: II30527 , GateType: 5, Level: 7, Output: false, Number: 9672, Fanout: II30527, Fanin: II30526 WX9792 
GateName: II30558 , GateType: 5, Level: 7, Output: false, Number: 9673, Fanout: II30558, Fanin: II30557 WX9794 
GateName: II30589 , GateType: 5, Level: 7, Output: false, Number: 9674, Fanout: II30589, Fanin: II30588 WX9796 
GateName: II30620 , GateType: 5, Level: 7, Output: false, Number: 9675, Fanout: II30620, Fanin: II30619 WX9798 
GateName: II30651 , GateType: 5, Level: 7, Output: false, Number: 9676, Fanout: II30651, Fanin: II30650 WX9800 
GateName: II30682 , GateType: 5, Level: 7, Output: false, Number: 9677, Fanout: II30682, Fanin: II30681 WX9802 
GateName: II30713 , GateType: 5, Level: 7, Output: false, Number: 9678, Fanout: II30713, Fanin: II30712 WX9804 
GateName: II30744 , GateType: 5, Level: 7, Output: false, Number: 9679, Fanout: II30744, Fanin: II30743 WX9806 
GateName: II30775 , GateType: 5, Level: 7, Output: false, Number: 9680, Fanout: II30775, Fanin: II30774 WX9808 
GateName: II30806 , GateType: 5, Level: 7, Output: false, Number: 9681, Fanout: II30806, Fanin: II30805 WX9810 
GateName: II30837 , GateType: 5, Level: 7, Output: false, Number: 9682, Fanout: II30837, Fanin: II30836 WX9812 
GateName: II30868 , GateType: 5, Level: 7, Output: false, Number: 9683, Fanout: II30868, Fanin: II30867 WX9814 
GateName: II30899 , GateType: 5, Level: 7, Output: false, Number: 9684, Fanout: II30899, Fanin: II30898 WX9816 
GateName: II30930 , GateType: 5, Level: 7, Output: false, Number: 9685, Fanout: II30930, Fanin: II30929 WX9818 
GateName: II30961 , GateType: 5, Level: 7, Output: false, Number: 9686, Fanout: II30961, Fanin: II30960 WX9820 
GateName: II30992 , GateType: 5, Level: 7, Output: false, Number: 9687, Fanout: II30992, Fanin: II30991 WX9822 
GateName: II34037 , GateType: 5, Level: 7, Output: false, Number: 9688, Fanout: II34037, Fanin: II34035 II34027 
GateName: II34068 , GateType: 5, Level: 7, Output: false, Number: 9689, Fanout: II34068, Fanin: II34066 II34058 
GateName: II34099 , GateType: 5, Level: 7, Output: false, Number: 9690, Fanout: II34099, Fanin: II34097 II34089 
GateName: II34130 , GateType: 5, Level: 7, Output: false, Number: 9691, Fanout: II34130, Fanin: II34128 II34120 
GateName: II34161 , GateType: 5, Level: 7, Output: false, Number: 9692, Fanout: II34161, Fanin: II34159 II34151 
GateName: II34192 , GateType: 5, Level: 7, Output: false, Number: 9693, Fanout: II34192, Fanin: II34190 II34182 
GateName: II34223 , GateType: 5, Level: 7, Output: false, Number: 9694, Fanout: II34223, Fanin: II34221 II34213 
GateName: II34254 , GateType: 5, Level: 7, Output: false, Number: 9695, Fanout: II34254, Fanin: II34252 II34244 
GateName: II34285 , GateType: 5, Level: 7, Output: false, Number: 9696, Fanout: II34285, Fanin: II34283 II34275 
GateName: II34316 , GateType: 5, Level: 7, Output: false, Number: 9697, Fanout: II34316, Fanin: II34314 II34306 
GateName: II34347 , GateType: 5, Level: 7, Output: false, Number: 9698, Fanout: II34347, Fanin: II34345 II34337 
GateName: II34378 , GateType: 5, Level: 7, Output: false, Number: 9699, Fanout: II34378, Fanin: II34376 II34368 
GateName: II34409 , GateType: 5, Level: 7, Output: false, Number: 9700, Fanout: II34409, Fanin: II34407 II34399 
GateName: II34440 , GateType: 5, Level: 7, Output: false, Number: 9701, Fanout: II34440, Fanin: II34438 II34430 
GateName: II34471 , GateType: 5, Level: 7, Output: false, Number: 9702, Fanout: II34471, Fanin: II34469 II34461 
GateName: II34502 , GateType: 5, Level: 7, Output: false, Number: 9703, Fanout: II34502, Fanin: II34500 II34492 
GateName: II34533 , GateType: 5, Level: 7, Output: false, Number: 9704, Fanout: II34533, Fanin: II34531 II34523 
GateName: II34564 , GateType: 5, Level: 7, Output: false, Number: 9705, Fanout: II34564, Fanin: II34562 II34554 
GateName: II34595 , GateType: 5, Level: 7, Output: false, Number: 9706, Fanout: II34595, Fanin: II34593 II34585 
GateName: II34626 , GateType: 5, Level: 7, Output: false, Number: 9707, Fanout: II34626, Fanin: II34624 II34616 
GateName: II34657 , GateType: 5, Level: 7, Output: false, Number: 9708, Fanout: II34657, Fanin: II34655 II34647 
GateName: II34688 , GateType: 5, Level: 7, Output: false, Number: 9709, Fanout: II34688, Fanin: II34686 II34678 
GateName: II34719 , GateType: 5, Level: 7, Output: false, Number: 9710, Fanout: II34719, Fanin: II34717 II34709 
GateName: II34750 , GateType: 5, Level: 7, Output: false, Number: 9711, Fanout: II34750, Fanin: II34748 II34740 
GateName: II34781 , GateType: 5, Level: 7, Output: false, Number: 9712, Fanout: II34781, Fanin: II34779 II34771 
GateName: II34812 , GateType: 5, Level: 7, Output: false, Number: 9713, Fanout: II34812, Fanin: II34810 II34802 
GateName: II34843 , GateType: 5, Level: 7, Output: false, Number: 9714, Fanout: II34843, Fanin: II34841 II34833 
GateName: II34874 , GateType: 5, Level: 7, Output: false, Number: 9715, Fanout: II34874, Fanin: II34872 II34864 
GateName: II34905 , GateType: 5, Level: 7, Output: false, Number: 9716, Fanout: II34905, Fanin: II34903 II34895 
GateName: II34936 , GateType: 5, Level: 7, Output: false, Number: 9717, Fanout: II34936, Fanin: II34934 II34926 
GateName: II34967 , GateType: 5, Level: 7, Output: false, Number: 9718, Fanout: II34967, Fanin: II34965 II34957 
GateName: II34998 , GateType: 5, Level: 7, Output: false, Number: 9719, Fanout: II34998, Fanin: II34996 II34988 
GateName: II34036 , GateType: 5, Level: 7, Output: false, Number: 9720, Fanout: II34036, Fanin: II34035 WX11053 
GateName: II34067 , GateType: 5, Level: 7, Output: false, Number: 9721, Fanout: II34067, Fanin: II34066 WX11055 
GateName: II34098 , GateType: 5, Level: 7, Output: false, Number: 9722, Fanout: II34098, Fanin: II34097 WX11057 
GateName: II34129 , GateType: 5, Level: 7, Output: false, Number: 9723, Fanout: II34129, Fanin: II34128 WX11059 
GateName: II34160 , GateType: 5, Level: 7, Output: false, Number: 9724, Fanout: II34160, Fanin: II34159 WX11061 
GateName: II34191 , GateType: 5, Level: 7, Output: false, Number: 9725, Fanout: II34191, Fanin: II34190 WX11063 
GateName: II34222 , GateType: 5, Level: 7, Output: false, Number: 9726, Fanout: II34222, Fanin: II34221 WX11065 
GateName: II34253 , GateType: 5, Level: 7, Output: false, Number: 9727, Fanout: II34253, Fanin: II34252 WX11067 
GateName: II34284 , GateType: 5, Level: 7, Output: false, Number: 9728, Fanout: II34284, Fanin: II34283 WX11069 
GateName: II34315 , GateType: 5, Level: 7, Output: false, Number: 9729, Fanout: II34315, Fanin: II34314 WX11071 
GateName: II34346 , GateType: 5, Level: 7, Output: false, Number: 9730, Fanout: II34346, Fanin: II34345 WX11073 
GateName: II34377 , GateType: 5, Level: 7, Output: false, Number: 9731, Fanout: II34377, Fanin: II34376 WX11075 
GateName: II34408 , GateType: 5, Level: 7, Output: false, Number: 9732, Fanout: II34408, Fanin: II34407 WX11077 
GateName: II34439 , GateType: 5, Level: 7, Output: false, Number: 9733, Fanout: II34439, Fanin: II34438 WX11079 
GateName: II34470 , GateType: 5, Level: 7, Output: false, Number: 9734, Fanout: II34470, Fanin: II34469 WX11081 
GateName: II34501 , GateType: 5, Level: 7, Output: false, Number: 9735, Fanout: II34501, Fanin: II34500 WX11083 
GateName: II34532 , GateType: 5, Level: 7, Output: false, Number: 9736, Fanout: II34532, Fanin: II34531 WX11085 
GateName: II34563 , GateType: 5, Level: 7, Output: false, Number: 9737, Fanout: II34563, Fanin: II34562 WX11087 
GateName: II34594 , GateType: 5, Level: 7, Output: false, Number: 9738, Fanout: II34594, Fanin: II34593 WX11089 
GateName: II34625 , GateType: 5, Level: 7, Output: false, Number: 9739, Fanout: II34625, Fanin: II34624 WX11091 
GateName: II34656 , GateType: 5, Level: 7, Output: false, Number: 9740, Fanout: II34656, Fanin: II34655 WX11093 
GateName: II34687 , GateType: 5, Level: 7, Output: false, Number: 9741, Fanout: II34687, Fanin: II34686 WX11095 
GateName: II34718 , GateType: 5, Level: 7, Output: false, Number: 9742, Fanout: II34718, Fanin: II34717 WX11097 
GateName: II34749 , GateType: 5, Level: 7, Output: false, Number: 9743, Fanout: II34749, Fanin: II34748 WX11099 
GateName: II34780 , GateType: 5, Level: 7, Output: false, Number: 9744, Fanout: II34780, Fanin: II34779 WX11101 
GateName: II34811 , GateType: 5, Level: 7, Output: false, Number: 9745, Fanout: II34811, Fanin: II34810 WX11103 
GateName: II34842 , GateType: 5, Level: 7, Output: false, Number: 9746, Fanout: II34842, Fanin: II34841 WX11105 
GateName: II34873 , GateType: 5, Level: 7, Output: false, Number: 9747, Fanout: II34873, Fanin: II34872 WX11107 
GateName: II34904 , GateType: 5, Level: 7, Output: false, Number: 9748, Fanout: II34904, Fanin: II34903 WX11109 
GateName: II34935 , GateType: 5, Level: 7, Output: false, Number: 9749, Fanout: II34935, Fanin: II34934 WX11111 
GateName: II34966 , GateType: 5, Level: 7, Output: false, Number: 9750, Fanout: II34966, Fanin: II34965 WX11113 
GateName: II34997 , GateType: 5, Level: 7, Output: false, Number: 9751, Fanout: II34997, Fanin: II34996 WX11115 
GateName: II35519 , GateType: 5, Level: 6, Output: false, Number: 9752, Fanout: II35519, Fanin: II35517 II35509 
GateName: II35534 , GateType: 5, Level: 6, Output: false, Number: 9753, Fanout: II35534, Fanin: II35532 II35524 
GateName: II35549 , GateType: 5, Level: 6, Output: false, Number: 9754, Fanout: II35549, Fanin: II35547 II35539 
GateName: II31514 , GateType: 5, Level: 6, Output: false, Number: 9755, Fanout: II31514, Fanin: II31512 II31504 
GateName: II31529 , GateType: 5, Level: 6, Output: false, Number: 9756, Fanout: II31529, Fanin: II31527 II31519 
GateName: II31544 , GateType: 5, Level: 6, Output: false, Number: 9757, Fanout: II31544, Fanin: II31542 II31534 
GateName: II27509 , GateType: 5, Level: 6, Output: false, Number: 9758, Fanout: II27509, Fanin: II27507 II27499 
GateName: II27524 , GateType: 5, Level: 6, Output: false, Number: 9759, Fanout: II27524, Fanin: II27522 II27514 
GateName: II27539 , GateType: 5, Level: 6, Output: false, Number: 9760, Fanout: II27539, Fanin: II27537 II27529 
GateName: II23504 , GateType: 5, Level: 6, Output: false, Number: 9761, Fanout: II23504, Fanin: II23502 II23494 
GateName: II23519 , GateType: 5, Level: 6, Output: false, Number: 9762, Fanout: II23519, Fanin: II23517 II23509 
